operator;federal_state;latitude;longitude;power_kw;type;num_plugs
Mercedes-Benz AG;Baden-Württemberg;48.692295;8.976975;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701651;8.981975;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692271;8.976992;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.6923;8.977029;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701657;8.981981;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692284;8.977032;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692311;8.977077;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692299;8.977088;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692385;8.977437;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692334;8.977354;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692352;8.977405;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692369;8.977397;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692359;8.97734;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701618;8.982094;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701606;8.982123;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701599;8.982155;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701639;8.98204;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692368;8.977453;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692392;8.97749;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692376;8.977493;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692405;8.977533;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692376;8.977549;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692224;8.977418;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692185;8.977423;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692221;8.977456;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692185;8.977461;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69224;8.97752;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692203;8.977541;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692251;8.977566;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692221;8.977582;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69226;8.977606;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701676;8.981924;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701632;8.982033;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701505;8.982455;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701522;8.981894;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.696769;9.000454;44;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692133;8.976996;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692099;8.977012;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69215;8.977056;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692112;8.977073;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692124;8.97714;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69217;8.977193;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692141;8.977203;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692175;8.977243;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701522;8.981894;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.696769;9.000454;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.696928;8.99998;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.696799;9.000417;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705989;8.990708;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705959;8.990798;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.706081;8.990419;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705814;8.991247;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705694;8.991569;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705591;8.991882;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705719;8.991962;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.706024;8.991567;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701496;8.981524;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701863;8.981783;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701715;8.982205;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701249;8.982353;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701538;8.982423;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701498;8.983057;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701357;8.982545;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701265;8.983203;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701109;8.983195;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701449;8.981602;11;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.692152;8.977118;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.702417;8.977643;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.702376;8.977644;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692479;8.97723;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692492;8.977291;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692507;8.977357;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692212;8.977404;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69218;8.977424;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692188;8.977358;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692177;8.977297;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692339;8.977282;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692333;8.977232;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69233;8.977341;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692366;8.977318;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692319;8.977917;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692291;8.977928;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692442;8.977857;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69247;8.977829;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.69227;8.97784;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.692149;8.977262;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70544;8.991414;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705422;8.991472;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705395;8.991549;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705404;8.991625;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705381;8.991691;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705364;8.991668;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705338;8.991748;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70536;8.991766;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705325;8.9918;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705304;8.991854;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705327;8.991872;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705045;8.992036;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705278;8.991315;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.70549;8.991763;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705447;8.991895;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.70541;8.992069;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70538;8.991607;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70531;8.991942;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705292;8.991926;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705276;8.991979;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705294;8.991995;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705271;8.992069;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705255;8.992052;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705232;8.992121;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705248;8.992133;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70523;8.992162;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705213;8.992218;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705321;8.99229;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70534;8.992233;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705351;8.992199;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705363;8.992137;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705384;8.992155;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705385;8.992055;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705401;8.992005;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705427;8.992024;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705451;8.991951;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705429;8.991932;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705459;8.991838;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705019;8.992129;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705508;8.991692;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705164;8.991682;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.705255;8.991378;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705237;8.991439;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705217;8.9915;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705197;8.991562;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705183;8.991622;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705142;8.991746;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705122;8.991805;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.7051;8.991866;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70508;8.991928;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.70506;8.991989;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705029;8.992085;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.705364;8.992213;22;Normalladeeinrichtung;2
Mercedes-Benz AG;Baden-Württemberg;48.701433;8.981671;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.70585;8.991148;22;Normalladeeinrichtung;1
Mercedes-Benz AG;Baden-Württemberg;48.701146;8.982578;22;Normalladeeinrichtung;1
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.712611;8.99;22;Normalladeeinrichtung;1
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.709428;9.005928;22;Normalladeeinrichtung;4
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.71327347;8.988978885;22;Normalladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.704723;8.999898;44;Normalladeeinrichtung;1
Allego GmbH;Baden-Württemberg;48.706694;9.029095;93;Schnellladeeinrichtung;2
Autohaus Staiger GmbH;Baden-Württemberg;48.7064581;9.022481902;44;Normalladeeinrichtung;2
Autohaus Staiger GmbH;Baden-Württemberg;48.7064581;9.022481902;44;Normalladeeinrichtung;2
Autohaus Staiger GmbH;Baden-Württemberg;48.7064581;9.022481902;44;Normalladeeinrichtung;2
b2bEnergy GmbH;Baden-Württemberg;48.70854282;9.013871456;22;Normalladeeinrichtung;4
deer GmbH;Baden-Württemberg;48.695536;9.013158;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.695536;9.013158;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.695536;9.013158;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.702997;9.005091;315;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.723429;9.014175;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.702532;9.013724;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.706539;9.009261;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.700209;9.017351;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.708077;9.034004;30;Normalladeeinrichtung;2
Kaufland;Baden-Württemberg;48.7051579;9.0178537;93;Schnellladeeinrichtung;2
Pfalzwerke AG;Baden-Württemberg;48.69557;9.00674;300;Schnellladeeinrichtung;2
Pfalzwerke AG;Baden-Württemberg;48.69557;9.00674;150;Schnellladeeinrichtung;2
Pfalzwerke AG;Baden-Württemberg;48.69562;9.00687;22;Normalladeeinrichtung;2
Sedic GmbH;Baden-Württemberg;48.71097459;9.020163304;11;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.725255;9.008961;30;Normalladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.722392;8.98716;66;Normalladeeinrichtung;3
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741553;9.03325;93;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741668;9.033139;150;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741374;9.033108;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741374;9.033108;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741374;9.033108;300;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.741374;9.033108;300;Schnellladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.695889;8.940333;44;Normalladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.722472;8.964417;44;Normalladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.691204;8.940983;88;Normalladeeinrichtung;4
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.691258;8.941193;88;Normalladeeinrichtung;4
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.719;8.963778;44;Normalladeeinrichtung;2
Stadtwerke Sindelfingen GmbH;Baden-Württemberg;48.719;8.963778;44;Normalladeeinrichtung;2
Stadtwerke Tübingen GmbH;Baden-Württemberg;48.65751;9.118663;44;Normalladeeinrichtung;2
Stadtwerke Tübingen GmbH;Baden-Württemberg;48.66068;9.119267;44;Normalladeeinrichtung;2
Stadtwerke Tübingen GmbH;Baden-Württemberg;48.669433;9.124433;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.639228;9.140512;22;Normalladeeinrichtung;2
Stadt Waldenbuch;Baden-Württemberg;48.639312;9.13999;22;Normalladeeinrichtung;2
Stadtwerke Tübingen GmbH;Baden-Württemberg;48.638619;9.1234;44;Normalladeeinrichtung;2
Stadtwerke Tübingen GmbH;Baden-Württemberg;48.63047;9.138893;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.769109;8.851804;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.749413;8.873119;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.756324;8.873396;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.728443;8.891751;44;Normalladeeinrichtung;2
Ladegrün! eG;Baden-Württemberg;48.751655;8.872292;22;Normalladeeinrichtung;1
Martin Schneider;Baden-Württemberg;48.7656064;8.8561704;11;Normalladeeinrichtung;1
Autohaus Baun GmbH;Baden-Württemberg;48.620513;9.045081;39.6;Normalladeeinrichtung;2
Autohaus Baun GmbH;Baden-Württemberg;48.620503;9.045081;39.6;Normalladeeinrichtung;2
Elektro Breitling GmbH;Baden-Württemberg;48.62245941;9.057906151;22;Normalladeeinrichtung;2
Elektro Breitling GmbH;Baden-Württemberg;48.62245941;9.057906151;22;Normalladeeinrichtung;2
eMobility Service Weyand;Baden-Württemberg;48.625575;9.055152;11;Normalladeeinrichtung;1
eMobility Service Weyand;Baden-Württemberg;48.625575;9.055152;11;Normalladeeinrichtung;1
SchönbuchPower;Baden-Württemberg;48.62756;9.05534;11;Normalladeeinrichtung;1
SchönbuchPower;Baden-Württemberg;48.62756;9.05534;11;Normalladeeinrichtung;1
deer GmbH;Baden-Württemberg;48.837556;8.913689;44;Normalladeeinrichtung;2
deer GmbH;Baden-Württemberg;48.846757;8.929591;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.832479;8.912313;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;48.833902;8.913482;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;47.730528;9.345194;30;Normalladeeinrichtung;2
MER Germany;Baden-Württemberg;47.711899;9.265617;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;47.783054;9.39006;30;Normalladeeinrichtung;2
Pascal Ripp;Baden-Württemberg;47.77200957;9.38062069;3.6;Normalladeeinrichtung;1
Roland Buchmann;Baden-Württemberg;47.773411;9.427393;11;Normalladeeinrichtung;2
Sebastian Steidle;Baden-Württemberg;47.7744271;9.348384435;11;Normalladeeinrichtung;1
Sebastian Steidle;Baden-Württemberg;47.7744271;9.348384435;11;Normalladeeinrichtung;1
Regionalwerk Bodensee GmbH & Co. KG;Baden-Württemberg;47.6284;9.52703;44;Normalladeeinrichtung;2
Gemeinde Frickingen;Baden-Württemberg;47.81393;9.272603;40;Normalladeeinrichtung;2
Hiller Frischemarkt KG;Baden-Württemberg;47.81066;9.27129;44;Normalladeeinrichtung;2
Hiller Frischemarkt KG;Baden-Württemberg;47.81066;9.27129;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.813806;9.272889;44;Normalladeeinrichtung;2
Kohler's Hofladen;Baden-Württemberg;47.824598;9.25428;22;Normalladeeinrichtung;2
Allego GmbH;Baden-Württemberg;47.664067;9.482701;93;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Baden-Württemberg;47.657419;9.45279;93;Schnellladeeinrichtung;2
Hotel Knoblauch GmbH & Co.KG;Baden-Württemberg;47.671147;9.473758;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.652181;9.473937;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654017;9.476289;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.66545;9.445376;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.66545;9.445376;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.657459;9.452742;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.658892;9.433681;40;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.664242;9.480667;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.664242;9.480667;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.664242;9.480667;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.664242;9.480667;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650139;9.478361;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650096;9.47839;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650046;9.478428;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.649999;9.478449;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654039;9.473739;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.653993;9.473777;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654024;9.473761;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654033;9.473715;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654024;9.473769;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654028;9.473691;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650934;9.468678;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650934;9.468678;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650934;9.468678;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.650934;9.468678;22;Normalladeeinrichtung;1
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.654944;9.4855;44;Normalladeeinrichtung;2
Stadtwerk am See GmbH & Co. KG;Baden-Württemberg;47.652571;9.484565;150;Schnellladeeinrichtung;3
Zahnarztpraxis Dr. Treichel;Baden-Württemberg;47.657432;9.456278;22;Normalladeeinrichtung;1
Autohaus Bernd Ivacic GmbH;Baden-Württemberg;47.650899;9.504932;22;Normalladeeinrichtung;2
Autohaus Heermann und Rhein GmbH;Baden-Württemberg;47.665552;9.507145;88;Normalladeeinrichtung;4
